183,0,19,90,525,377,381,404
184,0,105,72,275,478,409,454
185,0,173,130,464,581,353,286
186,0,46,36,309,285,535,437
187,0,2,116,294,449,596,463
188,0,62,179,384,298,513,496
189,0,136,79,371,406,480,347
190,0,110,112,376,431,598,258
191,0,141,165,498,466,503,520
192,0,66,108,215,336,292,323
193,0,67,140,542,464,531,206
194,0,186,110,484,298,414,577
195,0,178,7,369,299,373,219
196,0,15,56,226,355,541,266
197,0,99,150,400,470,238,405
198,0,52,119,328,224,439,356
199,0,61,63,375,203,367,572
200,0,51,79,583,497,205,404
201,0,71,72,212,224,380,487
202,0,37,35,458,233,294,288
203,0,50,116,561,487,595,247
204,0,97,165,454,576,574,442
205,0,110,48,441,546,471,414
206,0,196,38,218,245,562,407
207,0,179,185,372,275,374,507
208,0,97,26,364,247,235,234
209,0,160,105,536,597,428,375
210,0,108,197,284,446,346,435
211,0,86,92,232,303,368,251
212,0,34,120,277,319,253,383
213,0,21,174,219,209,238,500
214,0,65,182,345,482,497,540
215,0,48,145,226,590,237,295
216,0,97,137,314,487,244,504
217,0,183,150,251,564,304,368
218,0,18,57,417,213,477,457
219,0,191,45,211,532,503,355
220,0,15,56,367,276,530,208
221,0,155,2,444,336,442,269
222,0,7,132,409,217,547,305
223,0,162,182,290,216,236,320
224,0,191,93,374,399,397,445
225,0,155,154,264,273,552,279
226,0,113,147,358,450,424,485
227,0,111,112,388,574,581,459
228,0,137,21,240,289,493,555
229,0,163,102,232,248,281,541
230,0,87,161,559,518,261,509
231,0,151,153,400,317,367,396
232,0,165,114,301,239,399,319
233,0,4,6,565,349,225,431
234,0,117,88,592,345,253,276
235,0,97,53,338,505,306,470
236,0,186,57,263,567,535,283
237,0,163,153,431,460,510,268
238,0,186,168,311,346,283,573
239,0,72,184,576,294,491,484
240,0,113,10,253,457,376,358
241,0,89,76,332,420,420,204
242,0,148,116,203,371,448,464
243,0,125,82,593,588,403,415
244,0,119,195,362,572,490,461
245,0,40,24,582,337,575,367
246,0,148,50,304,377,406,227
247,0,165,65,432,352,338,328
248,0,177,120,319,430,351,342
249,0,175,41,583,262,393,311
250,0,144,99,240,202,252,589
251,0,191,20,494,529,328,334
252,0,61,95,345,567,414,284
253,0,69,140,265,284,233,477
254,0,32,93,200,570,540,298
255,0,116,109,463,303,436,449
256,0,195,60,320,563,384,572
257,0,38,102,349,317,366,356
258,0,94,66,232,414,242,288
259,0,40,100,242,451,220,578
260,0,83,12,262,527,300,518
261,0,107,110,274,553,597,534
262,0,46,48,367,310,330,427
263,0,102,158,319,370,575,573
264,0,147,103,304,437,312,429
265,0,51,53,490,598,297,589
266,0,55,82,291,343,328,256
267,0,54,93,352,360,473,296
268,0,197,103,380,304,499,435
269,0,137,131,241,458,257,581
270,0,25,172,446,400,248,211
271,0,58,182,400,381,500,521
272,0,156,25,578,244,276,402
273,0,175,160,407,436,278,479
274,0,171,54,274,231,417,551
275,0,37,2,540,370,410,529
276,0,165,199,425,246,434,239
277,0,116,182,264,580,257,377
278,0,45,100,263,383,339,475
279,0,111,136,597,455,593,294
280,0,199,69,515,597,446,423
281,0,125,186,239,362,206,295
282,0,40,183,408,587,401,266
283,0,173,137,545,460,394,597
284,0,115,49,561,550,499,262
285,0,91,167,338,235,294,510
286,0,145,9,286,572,248,346
287,0,148,11,306,553,291,255
288,0,194,52,551,396,596,410
289,0,12,16,330,211,214,500
290,0,55,54,591,439,469,484
291,0,157,160,448,212,335,445
292,0,140,32,231,542,223,371
293,0,37,156,498,591,511,505
294,0,146,145,304,537,274,467
295,0,108,42,220,381,476,443
296,0,83,181,447,212,390,349
297,0,0,46,332,424,566,391
298,0,96,23,422,569,515,516
299,0,116,45,344,358,576,377
300,0,32,90,454,410,592,585
301,0,16,190,387,593,407,461
302,0,199,13,343,548,383,457
303,0,146,62,246,312,465,387
304,0,74,200,355,467,593,353
305,0,168,88,445,315,436,310
306,0,185,57,379,362,366,470
307,0,100,30,482,247,383,284
308,0,193,39,281,220,219,237
309,0,88,30,567,385,536,384
310,0,119,200,342,559,525,264
311,0,9,177,430,417,202,314
312,0,183,86,238,290,378,522
313,0,48,63,483,504,400,473
314,0,127,46,554,540,263,388
315,0,79,179,395,333,497,562
316,0,108,170,241,578,441,359
317,0,47,6,588,567,303,472
318,0,100,76,458,285,557,289
319,0,87,188,365,298,411,554
320,0,130,102,290,227,264,382
321,0,32,16,326,580,513,492
322,0,105,17,237,342,365,582
323,0,165,11,529,290,266,509
324,0,128,35,478,367,469,234
325,0,54,74,488,391,581,535
326,0,38,109,250,562,270,325
327,0,183,179,491,544,585,565
328,0,168,113,515,510,251,575
329,0,133,22,542,262,393,421
330,0,187,100,273,302,382,340
331,0,154,152,446,288,540,550
332,0,15,8,570,358,499,522
333,0,137,165,440,532,381,475
334,0,180,132,400,396,483,361
335,0,43,96,387,457,317,493
336,0,55,51,360,375,415,355
337,0,6,140,588,536,370,233
338,0,155,42,358,300,250,382
339,0,167,101,477,577,584,337
340,0,140,2,450,341,365,356
341,0,1,118,546,582,260,327
342,0,103,167,467,542,335,520
343,0,126,28,528,582,305,592
344,0,183,175,234,451,569,338
345,0,194,51,415,235,334,284
346,0,115,66,488,322,458,588
347,0,71,170,319,226,252,312
348,0,18,35,446,405,374,269
349,0,10,21,439,420,301,348
350,0,140,183,549,448,377,520
351,0,25,177,259,411,599,597
352,0,95,114,384,269,597,358
353,0,70,104,210,230,391,239
354,0,134,163,371,395,206,359
355,0,147,112,298,385,327,479
356,0,166,47,585,321,228,484
357,0,107,145,434,246,427,308
358,0,100,63,466,307,216,281
359,0,113,17,300,397,387,221
360,0,15,124,592,486,288,283
361,0,68,20,470,423,342,454
362,0,145,37,485,585,456,412
363,0,139,176,420,476,590,494
364,0,120,32,382,409,455,408
365,0,113,158,203,467,467,460
366,0,199,187,202,293,551,572
367,0,56,21,254,379,220,233
368,0,71,167,450,335,275,293
369,0,180,72,336,313,355,559
370,0,48,132,245,569,504,522
371,0,63,130,460,542,308,452
372,0,79,115,421,227,556,525
373,0,136,135,354,277,200,336
374,0,171,120,507,464,490,266
375,0,8,171,263,278,436,585
376,0,177,189,467,590,320,300
377,0,107,41,515,212,479,293
378,0,127,67,358,213,431,243
379,0,0,194,350,414,432,564
380,0,159,71,200,459,314,376
381,0,146,75,462,371,266,309
382,0,93,44,325,541,515,359
383,0,88,86,379,375,211,464
384,0,104,173,550,510,566,347
385,0,26,169,419,368,585,380
386,0,112,145,455,367,364,291
387,0,41,179,578,516,499,322
388,0,24,28,530,513,383,279
389,0,116,80,266,228,361,263
390,0,61,163,300,418,466,307
391,0,21,174,473,332,376,558
392,0,9,53,515,481,569,465
393,0,190,14,320,478,556,510
394,0,129,113,328,296,539,312
395,0,180,1,426,229,306,201
396,0,50,21,483,324,466,407
397,0,186,126,365,545,343,495
398,0,74,56,468,239,482,280
399,0,158,167,353,491,467,460
400,0,108,60,527,252,276,264
401,0,124,172,278,294,390,288
402,0,126,106,549,393,318,445
403,0,10,179,410,348,459,479
404,0,169,117,494,309,267,408
405,0,187,182,489,564,202,316
406,0,94,117,386,576,477,483
407,0,158,67,534,479,578,318
408,0,191,37,297,314,318,213
409,0,192,136,214,580,431,203
410,0,91,26,590,442,528,219
411,0,112,0,375,229,320,598
412,0,43,103,515,511,427,554
413,0,199,105,456,352,454,241
414,0,67,61,522,385,513,522
415,0,32,164,235,233,368,250
416,0,10,127,510,249,586,504
417,0,35,132,207,431,338,296
418,0,33,18,287,366,540,265
419,0,146,127,503,200,455,228
420,0,126,108,565,444,488,399
421,0,121,30,442,432,556,569
422,0,167,74,343,371,473,437
423,0,69,47,284,455,447,462
424,0,86,77,477,528,215,514
425,0,140,199,488,507,255,271
426,0,24,139,311,500,461,389
427,0,110,142,469,487,396,589
428,0,82,167,532,508,327,356
429,0,65,143,237,419,400,245
430,0,2,100,568,234,518,488
431,0,194,136,423,458,554,313
432,0,176,130,491,523,292,260
433,0,73,134,521,321,428,289
434,0,155,129,411,530,269,425
435,0,1,93,247,450,587,534
436,0,106,55,497,527,370,238
437,0,17,34,283,316,320,260
438,0,104,17,201,386,470,454
439,0,42,49,405,541,397,417
440,0,57,150,578,318,419,312
441,0,183,170,485,412,344,516
442,0,198,106,227,562,201,418
443,0,192,156,208,444,543,418
444,0,47,80,439,496,383,460
445,0,81,137,354,592,243,314
446,0,26,160,309,503,234,288
447,0,30,53,279,501,254,302
448,0,195,21,271,301,465,220
449,0,139,59,501,392,471,306
450,0,65,24,291,551,269,567
451,0,136,39,415,209,278,438
452,0,55,123,561,405,495,380
453,0,136,47,415,408,216,228
454,0,139,199,486,226,320,398
455,0,171,81,378,440,539,245
456,0,127,105,514,211,524,478
457,0,11,143,522,372,591,554
458,0,179,177,593,345,543,310
459,0,148,13,252,434,275,333
460,0,50,109,504,328,488,201
461,0,180,155,448,364,295,313
462,0,45,35,339,479,483,525
463,0,36,124,464,207,402,488
464,0,195,185,272,413,514,517
465,0,149,186,536,551,559,502
466,0,131,34,599,543,307,278
467,0,61,125,393,474,591,328
468,0,119,127,426,481,320,462
469,0,21,22,350,308,384,461
470,0,119,63,569,369,489,267
471,0,110,54,529,403,301,231
472,0,135,68,246,479,233,409
473,0,49,115,434,554,480,262
474,0,112,81,469,581,362,493
475,0,83,103,477,531,439,596
476,0,131,17,396,278,506,310
477,0,28,112,358,507,370,535
478,0,22,115,561,412,266,413
479,0,122,7,292,265,301,266
480,0,2,156,437,573,511,248
481,0,136,42,498,304,522,519
482,0,29,112,296,245,382,210
483,0,88,73,413,412,531,578
484,0,188,25,251,355,483,203
485,0,99,31,251,526,264,438
486,0,130,159,263,573,537,593
487,0,170,189,280,217,313,322
488,0,188,51,391,282,287,356
489,0,4,68,517,282,490,290
490,0,29,20,327,265,565,527
491,0,63,49,530,572,495,367
492,0,91,98,313,346,364,585
493,0,32,193,431,503,442,377
494,0,86,24,504,517,561,442
495,0,112,135,221,584,398,413
496,0,46,164,316,412,369,361
497,0,103,66,266,394,555,440
498,0,105,6,266,479,312,419
499,0,189,164,264,218,467,269
500,0,25,13,276,322,480,589
501,0,85,13,461,273,432,461
502,0,61,128,276,337,278,207
503,0,49,186,528,593,227,213
504,0,71,125,365,394,589,541
505,0,129,167,593,480,496,403
506,0,126,184,342,423,258,417
507,0,67,33,304,299,340,252
508,0,174,92,471,374,526,512
509,0,74,69,591,382,576,243
510,0,147,173,494,588,580,589
511,0,123,82,301,342,459,341
512,0,101,160,470,238,286,392
513,0,10,50,267,340,256,507
514,0,78,196,255,270,526,299
515,0,36,43,309,409,508,497
516,0,177,80,382,362,324,278
517,0,178,102,555,272,364,576
518,0,169,127,493,500,290,464
519,0,52,175,510,407,523,223
520,0,171,174,582,272,347,316
521,0,34,13,509,520,397,209
522,0,97,22,437,428,224,379
523,0,136,15,495,572,571,509
524,0,38,105,549,285,518,421
525,0,70,30,232,216,352,398
526,0,26,110,287,490,541,559
527,0,102,56,433,544,389,590
528,0,25,165,251,458,223,303
529,0,190,40,567,458,294,294
530,0,101,41,377,453,202,400
531,0,152,122,348,594,551,385
532,0,41,170,396,539,429,352
533,0,150,191,205,236,288,308
534,0,24,27,434,476,447,590
535,0,153,161,344,308,229,402
536,0,94,16,344,496,240,395
537,0,159,140,482,453,536,593
538,0,187,82,485,335,309,475
539,0,73,181,416,271,468,356
540,0,134,56,590,309,372,307
541,0,164,30,338,291,357,265
542,0,176,48,599,264,459,595
543,0,22,8,585,524,504,563
544,0,188,172,462,360,294,580
545,0,32,82,307,528,563,565
546,0,68,92,508,309,354,445
547,0,82,18,282,330,590,450
548,0,159,1,529,232,239,253
549,0,182,45,254,278,295,262
550,0,131,109,295,387,537,496
551,0,131,188,423,201,375,432
552,0,14,115,547,236,274,241
553,0,110,166,501,227,202,522
554,0,186,162,596,239,383,410
555,0,22,132,431,203,280,553
556,0,118,199,576,352,206,565
557,0,192,63,343,308,377,559
558,0,172,41,596,229,298,554
559,0,191,21,514,381,275,444
560,0,188,41,357,342,384,519
561,0,139,179,591,248,316,560
562,0,11,140,516,266,332,354
563,0,126,31,313,252,209,461
564,0,51,80,554,393,221,380
565,0,4,83,463,506,387,584
566,0,81,26,462,560,555,257
567,0,127,34,547,535,297,569
568,0,61,36,257,304,542,357
569,0,138,158,328,221,392,386
570,0,182,161,425,309,233,501
571,0,156,78,565,421,235,512
572,0,181,48,346,386,382,468
573,0,115,95,397,238,533,383
574,0,198,9,204,593,505,217
575,0,66,192,551,363,329,277
576,0,199,74,202,407,318,438
577,0,169,111,573,260,308,228
578,0,188,37,546,568,555,535
579,0,55,97,358,387,575,334
580,0,193,7,220,275,379,205
581,0,179,169,409,402,403,509
582,0,71,164,272,579,273,586
583,0,128,62,502,252,419,553
584,0,182,57,223,515,530,299
585,0,141,114,589,516,209,269
586,0,11,122,202,366,444,388
587,0,74,19,443,479,559,227
588,0,88,105,285,429,473,401
589,0,44,102,562,305,553,359
590,0,10,61,355,517,262,466
591,0,187,9,563,512,509,201
592,0,162,166,561,553,577,377
593,0,67,23,234,511,308,479
594,0,97,26,580,507,571,384
595,0,72,183,417,388,436,276
596,0,133,56,398,381,504,422
597,0,185,21,458,281,417,400
598,0,171,99,481,339,319,416
599,0,64,133,245,464,363,280
600,0,171,6,265,384,203,529
601,0,183,81,213,436,302,459
602,0,149,9,479,245,310,292
603,0,96,153,235,400,354,312
604,0,66,184,494,425,375,467
605,0,28,116,453,583,309,347
606,0,10,63,588,249,303,529
607,0,62,132,479,311,318,570
608,0,69,75,441,582,544,435
609,0,169,183,246,373,531,296
610,0,144,150,470,215,442,296
611,0,140,59,226,247,548,201
612,0,180,68,237,285,327,376
613,0,137,59,472,551,316,283
614,0,3,36,596,323,236,452
615,0,150,121,588,568,275,219
616,0,95,110,392,529,366,395
617,0,46,77,550,530,542,568
618,0,68,54,315,533,406,293
619,0,73,7,229,437,201,311
620,0,156,45,497,312,462,479
621,0,131,145,430,290,201,557
622,0,78,122,540,446,569,421
623,0,119,120,539,548,345,506
624,0,56,43,210,235,320,521
625,0,71,169,493,482,273,440
626,0,186,125,201,408,554,278
627,0,80,79,378,219,504,599
628,0,61,102,370,584,303,543
629,0,82,38,417,272,583,307
630,0,149,80,299,394,594,394
631,0,90,155,536,457,510,316
632,0,183,115,567,259,357,575
633,0,71,133,332,552,583,444
634,0,190,134,223,437,557,414
635,0,77,173,277,305,523,414
636,0,192,180,598,395,315,355
637,0,25,90,570,412,403,512
638,0,163,177,404,522,545,372
639,0,83,193,343,353,443,513
640,0,175,38,339,504,373,209
641,0,171,163,549,422,411,370
642,0,28,16,233,287,500,453
643,0,94,28,542,280,290,299
644,0,74,90,479,361,386,561
645,0,71,112,275,430,374,448
646,0,183,141,297,228,489,288
647,0,13,122,472,217,369,232
648,0,83,17,399,309,566,208
649,0,11,129,308,230,403,520
650,0,94,165,444,279,554,415
651,0,66,64,589,374,568,348
652,0,43,72,213,294,396,321
653,0,38,197,421,354,351,433
654,0,54,164,283,298,372,236
655,0,52,24,267,540,423,241
656,0,198,47,442,421,306,355
657,0,169,144,591,440,527,571
658,0,2,101,562,304,518,366
659,0,111,113,404,264,407,503
660,0,177,139,267,202,405,533
661,0,131,5,518,365,297,235
662,0,14,168,408,217,427,527
663,0,169,181,441,257,493,588
664,0,0,170,531,514,255,548
665,0,37,60,334,282,262,539
666,0,174,156,335,588,333,548
667,0,62,5,544,236,553,348
668,0,117,18,360,535,290,244
669,0,171,86,592,384,364,496
670,0,117,120,264,414,281,389
671,0,43,139,229,409,293,387
672,0,193,173,371,539,493,483
673,0,70,69,313,408,364,530
674,0,73,97,294,511,539,549
675,0,3,68,451,430,487,306
676,0,147,26,461,507,521,476
677,0,66,53,285,355,269,240
678,0,164,109,317,277,448,476
679,0,37,70,322,316,556,313
680,0,73,131,322,575,302,513
681,0,169,0,450,249,349,406
682,0,36,96,520,582,557,346
683,0,43,126,521,366,304,500
684,0,15,67,272,261,433,201
685,0,142,188,366,215,374,361
686,0,145,177,520,249,433,396
687,0,58,81,570,361,565,238
688,0,66,83,357,238,207,243
689,0,200,121,369,389,241,536
690,0,40,153,523,289,247,393
691,0,72,170,531,468,430,344
692,0,14,116,513,447,292,518
693,0,162,98,493,335,234,470
694,0,117,34,415,552,232,475
695,0,25,68,338,542,570,333
696,0,188,154,215,472,487,285
697,0,133,176,466,544,498,431
698,0,151,64,583,471,516,279
699,0,160,4,212,405,538,324
700,0,36,155,535,458,450,445
701,0,28,17,237,368,286,359
702,0,40,89,540,387,301,455
703,0,80,110,214,510,565,255
704,0,181,103,264,469,259,228
705,0,95,71,317,312,245,322
706,0,136,53,541,429,419,213
707,0,151,57,209,369,255,221
708,0,90,60,536,516,223,495
709,0,112,111,307,247,340,240
710,0,0,96,256,355,581,297
711,0,115,184,423,562,343,369
712,0,22,200,242,342,387,220
713,0,117,108,381,227,521,577
714,0,127,31,247,393,524,336
715,0,160,179,502,516,250,301
716,0,156,136,284,516,275,277
717,0,138,128,530,560,337,406
718,0,84,50,302,285,331,538
719,0,74,194,581,261,507,583
720,0,91,130,371,233,540,517
721,0,70,109,545,203,476,241
722,0,21,127,432,528,289,371
723,0,147,98,550,402,516,389
724,0,181,131,252,421,567,427
725,0,134,77,474,369,479,237
726,0,29,99,431,432,209,329
727,0,97,37,315,394,406,281
728,0,104,190,300,319,338,359
729,0,152,147,279,360,519,340
730,0,10,17,493,284,484,207
731,0,13,0,404,401,215,340
732,0,170,83,565,543,479,410
733,0,47,52,213,480,277,495
734,0,36,88,439,320,396,311
735,0,196,181,379,469,251,217
736,0,128,69,204,355,349,409
737,0,76,58,581,287,534,512
738,0,183,191,211,403,226,577
739,0,101,139,504,491,527,454
740,0,36,158,351,252,409,546
741,0,25,47,399,356,513,322
742,0,166,118,459,271,544,204
743,0,41,70,207,378,512,360
744,0,84,200,285,580,356,539
745,0,39,19,404,449,469,282
746,0,131,100,489,396,464,532
747,0,58,73,549,492,223,238
748,0,110,31,313,479,439,330
749,0,196,54,525,302,308,498
750,0,112,134,261,416,345,490
751,0,78,176,395,403,258,442
752,0,192,197,372,236,418,257
753,0,8,32,562,531,492,282
754,0,195,97,212,230,361,390
755,0,149,75,318,351,574,398
756,0,78,120,428,462,234,343
757,0,22,91,269,498,582,331
758,0,123,68,370,200,203,506
759,0,83,78,233,395,486,374
760,0,198,146,497,299,594,385
761,0,49,129,536,559,465,319
762,0,44,158,419,314,462,532
763,0,15,20,541,433,293,502
764,0,93,38,268,513,428,431
765,0,94,125,573,559,252,344
766,0,49,83,261,537,448,387
767,0,90,137,328,527,207,262
768,0,37,112,307,583,414,419
769,0,54,33,363,435,476,312
770,0,186,142,560,551,233,235
771,0,141,111,232,461,346,307
772,0,86,6,364,274,328,431
773,0,12,76,411,431,258,440
774,0,59,166,298,387,532,572
775,0,38,61,502,285,294,227
776,0,13,160,502,354,227,335
777,0,74,9,525,229,463,419
778,0,66,37,203,487,466,515
779,0,56,36,348,565,388,314
780,0,40,35,471,285,471,323
781,0,126,66,315,278,580,422
782,0,59,166,381,286,573,340
783,0,12,140,526,302,440,558
784,0,198,81,363,426,211,327
785,0,177,37,500,431,265,515
786,0,1,119,503,445,420,367
787,0,64,126,239,363,411,499
788,0,73,59,302,482,269,346
789,0,96,55,222,431,287,322
790,0,66,126,422,538,554,494
791,0,28,59,317,336,401,253
792,0,178,197,430,273,318,361
793,0,62,95,593,531,428,409
794,0,26,8,530,346,276,284
795,0,80,4,298,572,367,510
796,0,33,63,508,582,422,202
797,0,13,5,568,297,206,286
798,0,50,45,486,576,425,581
799,0,192,198,583,511,336,376
800,0,191,138,515,210,529,463
801,0,185,71,365,549,235,388
802,0,133,172,407,334,206,373
803,0,196,115,480,509,334,280
804,0,188,98,467,462,236,312
805,0,168,55,550,564,466,555
806,0,50,121,503,396,526,279
807,0,85,88,359,307,258,448
808,0,28,8,557,540,325,521
809,0,130,61,325,474,402,320
810,0,93,40,466,546,384,200
811,0,20,48,256,465,322,536
812,0,126,21,512,281,205,299
813,0,100,19,219,591,558,216
814,0,9,198,202,528,262,546
815,0,77,67,363,507,403,550
816,0,94,149,459,265,585,333
817,0,63,186,213,216,280,230
818,0,81,166,289,462,516,557
819,0,45,97,410,312,485,504
820,0,31,148,216,452,370,581
821,0,83,72,573,289,446,384
822,0,49,97,593,544,320,423
823,0,0,20,283,420,563,469
824,0,85,79,536,266,563,440
825,0,147,65,303,579,462,383
826,0,183,77,306,263,507,450
827,0,34,75,528,438,395,508
828,0,158,40,287,462,214,578
829,0,120,3,364,229,255,506
830,0,198,19,306,489,288,264
831,0,109,62,546,445,339,575
832,0,37,195,221,288,436,261
833,0,98,183,200,471,217,217
834,0,22,64,308,355,335,580
835,0,51,36,525,349,387,200
836,0,44,97,241,245,582,308
837,0,101,13,541,203,262,412
838,0,94,171,422,381,506,263
839,0,158,116,525,564,215,320
840,0,26,196,471,525,556,450
841,0,150,49,234,225,239,238
842,0,92,89,268,259,400,403
843,0,78,85,250,503,205,370
844,0,170,167,519,396,479,398
845,0,140,92,558,284,318,462
846,0,130,74,397,569,482,218
847,0,129,161,507,263,482,559
848,0,16,114,374,331,527,252
849,0,87,43,513,465,322,469
850,0,181,29,437,550,485,322
851,0,75,146,338,450,272,273
852,0,102,160,411,407,308,309
853,0,25,81,420,578,539,470
854,0,9,108,454,221,466,288
855,0,191,89,538,213,238,521
856,0,131,193,391,248,404,252
857,0,11,32,358,503,568,439
858,0,78,195,389,583,398,590
859,0,70,44,330,312,501,510
860,0,178,189,368,556,361,344
861,0,80,125,267,314,238,259
862,0,114,136,466,588,333,490
863,0,99,141,495,575,549,503
864,0,191,28,308,563,588,460
865,0,192,3,458,465,450,394
866,0,2,91,304,337,251,255
867,0,17,94,463,402,442,385
868,0,103,114,360,443,247,366
869,0,76,100,423,457,284,371
870,0,174,123,399,371,489,556
871,0,72,103,263,354,466,228
872,0,21,83,534,249,486,252
873,0,172,51,266,554,475,451
874,0,31,75,504,579,358,582
